month,year,leadsource,city,model,email_delivered,email_open,email_click,sms_delivered
06,2021,Adver. (TVC/Print/Hoarding/FM),Solan,CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Solan,CIVIC PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Solan,CR-V,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Solan,CR-V Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Solan,JAZZ DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Solan,JAZZ PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Solan,MOBILIO DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Solan,MOBILIO PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Solan,WR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Solan,WR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Solapur,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Solapur,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Solapur,BR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Solapur,BR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Solapur,BRIO,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Solapur,CITY,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Solapur,CITY DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Solapur,CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Solapur,CIVIC DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Solapur,CR-V,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Solapur,JAZZ DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Solapur,JAZZ PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Solapur,MOBILIO DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Solapur,MOBILIO PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Solapur,WR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Solapur,WR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Somvarpet,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonapur,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonapur,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonapur,MOBILIO PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonapur,WR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonbhadra,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonbhadra,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonbhadra,BR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonbhadra,BR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonbhadra,CITY DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonbhadra,CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonbhadra,CR-V,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonbhadra,JAZZ DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonbhadra,MOBILIO DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonbhadra,WR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonbhadra,WR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonepat,5TH GEN CITY DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonepat,ACCORD,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonepat,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonepat,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonepat,BR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonepat,BR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonepat,BRIO,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonepat,CITY,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonepat,CITY DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonepat,CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonepat,CR-V,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonepat,JAZZ DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonepat,JAZZ PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonepat,MOBILIO DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonepat,MOBILIO PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonepat,WR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonepat,WR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonepur,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonepur(OR),AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonepur(OR),WR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Songadh,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonipat,5TH GEN CITY DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonipat,5TH GEN CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonipat,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonipat,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonipat,BR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonipat,BR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonipat,CITY,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonipat,CITY DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonipat,CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonipat,CIVIC PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonipat,JAZZ DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonipat,JAZZ PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonipat,MOBILIO DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonipat,WR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonipat,WR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonitpur,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonitpur,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonitpur,BR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonitpur,BR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonitpur,CITY,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonitpur,CITY DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonitpur,CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonitpur,JAZZ DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonitpur,JAZZ PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonitpur,MOBILIO DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonitpur,MOBILIO PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sonitpur,WR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sopore,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sopore,BRIO,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sopore,CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sopore,JAZZ PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sopore,WR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sorab,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sorab,JAZZ DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Soro,JAZZ PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),South 24 Parganas,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),South 24 Parganas,BRIO,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),South 24 Parganas,CITY DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),South 24 Parganas,CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),South 24 Parganas,CIVIC PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),South 24 Parganas,JAZZ PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),South 24 Parganas,WR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),South 24 Parganas,WR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),South Tripura,5TH GEN CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sri Ganganagar,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sri Ganganagar,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sri Ganganagar,BR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sri Ganganagar,BRIO,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sri Ganganagar,CITY DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sri Ganganagar,CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sri Ganganagar,CIVIC PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sri Ganganagar,JAZZ DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sri Ganganagar,JAZZ PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sri Ganganagar,MOBILIO DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sri Ganganagar,WR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sri Ganganagar,WR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sri Kalahasti,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sri Kalahasti,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sri Kalahasti,CITY DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sri Kalahasti,CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sri Kalahasti,JAZZ DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sri Kalahasti,JAZZ PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sri Karanpur,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sri Karanpur,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sri Muktsar Sahib,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sri Muktsar Sahib,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sri Muktsar Sahib,CITY DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sri Muktsar Sahib,CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sri Muktsar Sahib,WR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sriganganganagar,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sriganganganagar,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sriganganganagar,BRIO,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sriganganganagar,CITY,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sriganganganagar,CITY DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sriganganganagar,CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sriganganganagar,MOBILIO DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sriganganganagar,MOBILIO PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sriganganganagar,WR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srikakulam,5TH GEN CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srikakulam,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srikakulam,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srikakulam,BR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srikakulam,BR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srikakulam,BRIO,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srikakulam,CITY,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srikakulam,CITY DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srikakulam,CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srikakulam,JAZZ DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srikakulam,JAZZ PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srikakulam,MOBILIO DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srikakulam,MOBILIO PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srikakulam,WR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srikakulam,WR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srikalahasti,JAZZ PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srikalahasti,WR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srinagar,5TH GEN CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srinagar,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srinagar,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srinagar,BR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srinagar,BR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srinagar,BRIO,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srinagar,CITY,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srinagar,CITY DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srinagar,CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srinagar,CIVIC PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srinagar,JAZZ DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srinagar,JAZZ PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srinagar,MOBILIO DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srinagar,MOBILIO PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srinagar,WR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srinagar,WR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srinagar (UK),CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srinivaspur,MOBILIO DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sriperumbudur,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sriperumbudur,CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srirangam,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srirangam,MOBILIO DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srirangapatna,CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srivilliputhur,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srivilliputhur,CITY DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Srivilliputhur,CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sugauli,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sugnu,JAZZ PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sujanpur,CITY DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Suket,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sukma,WR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sullia,WR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sultan Bathery,CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sultanpur,5TH GEN CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sultanpur,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sultanpur,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sultanpur,BR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sultanpur,BR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sultanpur,CITY DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sultanpur,CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sultanpur,MOBILIO DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sultanpur,WR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sultanpur Lodhi,5TH GEN CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sultanpur Lodhi,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sultanpur Lodhi,CITY DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sumerpur,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sumerpur,CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sumerpur,MOBILIO DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sunam,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sunam,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sunam,BRIO,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sunam,CITY DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sunam,CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sunam,JAZZ DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sunam,MOBILIO DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sunam,WR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sundargarh,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sundargarh,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sundargarh,BR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sundargarh,BR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sundargarh,BRIO,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sundargarh,CITY DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sundargarh,CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sundargarh,JAZZ PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sundargarh,MOBILIO DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sundargarh,MOBILIO PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sundargarh,WR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sundargarh,WR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sunder Nagar,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sunder Nagar,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sunder Nagar,BRIO,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sunder Nagar,CITY,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sunder Nagar,JAZZ PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sundergarh,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sundergarh,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sundergarh,BR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sundergarh,BR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sundergarh,CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sundergarh,WR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Sundergarh,WR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Supaul,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Supaul,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Supaul,BR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Supaul,BRIO,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Supaul,CITY DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Supaul,JAZZ PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Supaul,MOBILIO DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Supaul,MOBILIO PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Supaul,WR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Supaul,WR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surajpur,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surajpur,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surajpur,BR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surajpur,BR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surajpur,BRIO,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surajpur,CITY DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surajpur,CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surajpur,JAZZ DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surajpur,JAZZ PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surajpur,MOBILIO DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surajpur,MOBILIO PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surajpur,WR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surajpur,WR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surat,5TH GEN CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surat,ACCORD,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surat,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surat,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surat,BR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surat,BR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surat,BRIO,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surat,CITY,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surat,CITY DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surat,CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surat,CIVIC,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surat,CIVIC DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surat,CIVIC PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surat,CR-V,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surat,CR-V Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surat,JAZZ,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surat,JAZZ DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surat,JAZZ PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surat,MOBILIO DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surat,MOBILIO PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surat,WR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surat,WR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Suratgarh,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Suratgarh,CITY DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Suratgarh,WR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surendranagar,5TH GEN CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surendranagar,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surendranagar,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surendranagar,BR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surendranagar,BRIO,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surendranagar,CITY,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surendranagar,CITY DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surendranagar,CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surendranagar,JAZZ DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surendranagar,JAZZ PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surendranagar,MOBILIO DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surendranagar,MOBILIO PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surendranagar,WR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surendranagar,WR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surgana,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surguja,5TH GEN CITY PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surguja,AMAZE Diesel,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surguja,AMAZE Petrol,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surguja,BR-V DE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surguja,BR-V PE,,,,21
06,2021,Adver. (TVC/Print/Hoarding/FM),Surguja,BRIO,,,,21
